Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2018-05-25,3619,3674,3572.8,3589.45,3631.445143,84575,5461,307129473,23375,27.64,101.2,-29.55
2018-05-24,3500,3615,3500,3604.8,3577.390675,96195,6374,344127096,24716,25.69,115,104.8
2018-05-23,3528,3544.95,3482.8,3497.05,3512.355305,45347,2842,159274776,12439,27.43,62.15,-30.95
2018-05-22,3558,3575,3495,3508.05,3522.048567,51764,3502,182315322,13954,26.96,80,-49.95
2018-05-21,3520,3591.85,3510,3557.95,3569.892502,68336,4304,243952174,17777,26.01,81.85,37.95
2018-05-18,3489.85,3518,3462.5,3502.35,3488.093847,26085,1789,90986928,5939,22.77,55.5,12.5
2018-05-17,3515.85,3529.8,3475,3492.7,3508.651224,48134,3135,168885418,14492,30.11,54.8,-23.15
2018-05-16,3480,3509.95,3475,3495.55,3495.719916,29127,2294,101819834,6963,23.91,34.95,15.55
2018-05-15,3454,3494.5,3436.9,3482.45,3476.611159,39574,2911,137583410,8124,20.53,57.6,28.45
2018-05-14,3464,3479.85,3416,3436.75,3436.373933,301896,2716,1037427545,7731,2.56,63.85,-27.25
2018-05-11,3455,3487.5,3446.4,3460.6,3461.766435,35168,2117,121743402,7611,21.64,41.1,5.6
2018-05-10,3491,3509.45,3446,3452.75,3474.966937,61821,3571,214825931,13998,22.64,63.45,-38.25
2018-05-09,3449,3494.45,3443,3489.05,3479.368445,49793,3758,173248193,14775,29.67,51.45,40.05
2018-05-08,3432,3487.95,3398.85,3441.05,3452.779359,101282,4820,349704399,18283,18.05,89.1,9.05
2018-05-07,3482.25,3490,3420.1,3427.7,3442.21163,63422,3868,218311946,14047,22.15,69.9,-54.55
2018-05-04,3482,3504,3471.3,3480.85,3486.052643,46996,2419,163830530,11632,24.75,32.7,-1.15
2018-05-03,3502,3527.85,3475,3482.65,3500.543242,72522,4342,253866397,14960,20.63,52.85,-19.35
2018-05-02,3533,3560,3475.6,3497.8,3499.057897,64856,3303,226934899,13017,20.07,84.4,-35.2
2018-04-30,3455,3547,3438.2,3531.4,3523.08203,92393,8571,325508118,23578,25.52,108.8,76.4
2018-04-27,3540,3543.15,3449.3,3454.8,3475.70493,107456,6981,373485349,28156,26.2,93.85,-85.2
2018-04-26,3471,3560,3469,3540.35,3519.387045,150998,9408,531420405,21971,14.55,91,69.35
2018-04-25,3385,3481.5,3366,3467.9,3447.598595,221933,10387,765135899,28076,12.65,115.5,82.9
2018-04-24,3412.95,3443.5,3345.9,3385.65,3387.188244,195496,10185,662181753,33844,17.31,97.6,-27.3
2018-04-23,3429,3557,3400,3415.2,3480.582629,505816,24829,1760534383,63415,12.54,157,-13.8
2018-04-20,3250.2,3421.25,3245,3406.4,3337.054222,771955,30055,2576055692,221977,28.76,176.25,156.2
2018-04-19,3175,3215,3166.3,3190.65,3192.570078,102072,6361,325872013,27791,27.23,48.7,15.65
2018-04-18,3172.95,3189.8,3147.3,3159.5,3164.428972,52395,3866,165800256,12749,24.33,42.5,-13.45
2018-04-17,3190,3190,3149.3,3165.9,3166.63544,46360,2924,146805219,9446,20.38,40.7,-24.1
2018-04-16,3132,3199,3108.05,3184.8,3172.150607,117863,7252,373879187,16358,13.88,90.95,52.8
2018-04-13,3149,3238,3131.1,3151,3185.64708,141936,8194,452158004,24858,17.51,106.9,2
2018-04-12,3015.5,3150,3010.15,3137.3,3093.155627,921775,7737,2851193528,824729,89.47,139.85,121.8
2018-04-11,2950,3026.9,2947.2,3015.5,2994.06494,92455,4638,276816274,54313,58.75,79.7,65.5
2018-04-10,2939,2955.85,2925.1,2931.85,2940.478009,29989,1648,88181995,7709,25.71,30.75,-7.15
2018-04-09,2950,2963,2915,2921.15,2936.067508,23227,2348,68196040,9641,41.51,48,-28.85
2018-04-06,2941,2961.35,2927,2949.7,2945.288867,21207,1200,62460741,8279,39.04,34.35,8.7
2018-04-05,2915.55,2962,2915.55,2957.15,2951.332662,65093,2621,192111097,33069,50.8,46.45,41.6
2018-04-04,2923,2933.3,2891.95,2907.05,2915.684451,37617,1739,109679302,9510,25.28,41.35,-15.95
2018-04-03,2900,2927.15,2893,2908.1,2909.008193,34299,1813,99776072,14227,41.48,34.15,8.1
2018-04-02,2845,2910,2845,2902.9,2885.694426,50734,2797,146402821,13822,27.24,65,57.9
2018-03-28,2839,2874,2827.55,2849.3,2856.358495,82057,4430,234384209,37355,45.52,46.45,10.3
2018-03-27,2820.1,2869,2820.1,2841.85,2843.986958,37955,2559,107943525,13619,35.88,48.9,21.75
2018-03-26,2816.7,2822.9,2782.3,2813.05,2813.378499,148180,3727,416886426,106481,71.86,40.6,-3.65
2018-03-23,2806.7,2831,2800,2816.45,2815.946453,96850,4126,272724414,55819,57.63,31,9.75
2018-03-22,2856,2870,2825,2829.95,2844.495302,48635,1843,138342029,12465,25.63,45,-26.05
2018-03-21,2860.25,2882,2845,2854.6,2857.419749,99762,3253,285061909,50828,50.95,37,-5.65
2018-03-20,2827.45,2870,2820.7,2859.15,2851.677827,53704,2578,153146506,23140,43.09,49.3,31.7
2018-03-19,2840.7,2845,2820.05,2828.85,2829.174257,111192,3896,314581544,58170,52.31,24.95,-11.85
2018-03-16,2868.75,2870,2805,2825.5,2833.712872,131088,8845,371465753,37973,28.97,65,-43.25
2018-03-15,2891.15,2902.4,2857.65,2869.15,2882.835197,162813,3957,469363047,117836,72.38,44.75,-22
2018-03-14,2896,2925,2875.05,2886.1,2897.830172,135708,5956,393258737,42291,31.16,49.95,-9.9
2018-03-13,2928,2929,2884.1,2892.45,2901.882952,2197919,37530,6378103675,236501,10.76,44.9,-35.55
2018-03-12,3035,3080,3035,3051.85,3058.976792,71095,3179,217477955,23288,32.76,45,16.85
2018-03-09,3014,3059.95,2978.55,3034.5,3023.788024,105106,3286,317818264,15329,14.58,81.4,20.5
2018-03-08,3060,3060,2983.9,3001.5,3029.103996,56858,6649,172228795,25197,44.32,76.1,-58.5
2018-03-07,3055,3089.75,3024.25,3029.25,3039.353913,81051,2458,246342674,13168,16.25,65.5,-25.75
2018-03-06,3133,3133,3030.65,3049.8,3082.896814,49309,3159,152014559,12659,25.67,102.35,-83.2
2018-03-05,3069,3112.45,3036.05,3104.3,3073.101683,110815,4818,340545763,43259,39.04,76.4,35.3
2018-03-01,3041,3060,3021.95,3037.1,3040.390347,28280,1901,85982239,7201,25.46,38.05,-3.9
2018-02-28,3040,3062.35,3023.35,3038.25,3042.905736,101343,1667,308377196,77336,76.31,39,-1.75
2018-02-27,3049.95,3077.8,3035,3043.25,3054.544849,47771,1835,145918662,17174,35.95,42.8,-6.7
2018-02-26,3078.1,3084.75,3027,3035.25,3047.578132,49935,2353,152180814,11421,22.87,57.75,-42.85
2018-02-23,3042,3100,2996.05,3076.9,3050.580597,296669,6622,905012695,197348,66.52,103.95,34.9
2018-02-22,3045,3077.95,3022.55,3040.4,3044.35613,74703,3490,227422536,18198,24.36,55.4,-4.6
2018-02-21,2961,3060,2961,3043.05,3011.023163,124985,6873,376332730,59508,47.61,99,82.05
2018-02-20,2930,2983.45,2929.1,2945.05,2958.882848,41015,2076,121358580,8288,20.21,54.35,15.05
2018-02-19,2940,2952.45,2898.4,2924.55,2927.680933,83672,3809,244964919,24303,29.05,54.05,-15.45
2018-02-16,2925,2999,2924,2937.2,2973.875969,304310,17139,904980196,187705,61.68,75,12.2
2018-02-15,2929,2942.5,2906.6,2925.75,2925.946222,50746,2371,148480067,12516,24.66,35.9,-3.25
2018-02-14,2965,2974,2894.25,2910.45,2937.904869,55923,2631,164296454,20040,35.83,79.75,-54.55
2018-02-12,3008,3018,2956,2967.9,2994.467979,1196687,2910,3583440902,1145016,95.68,62,-40.1
2018-02-09,2960,2991.75,2900,2972.3,2936.608213,59101,3283,173556482,8819,14.92,91.75,12.3
2018-02-08,2971,3026.75,2957.2,2966.25,3000.032583,1271404,6634,3814253426,1177629,92.62,69.55,-4.75
2018-02-07,3015,3044,2950,2955.35,2973.153983,125949,4696,374465771,79520,63.14,94,-59.65
2018-02-06,3030,3077.85,2985.8,2995.35,3019.516667,519635,4876,1569046543,456204,87.79,92.05,-34.65
2018-02-05,3111,3185.9,3078.35,3106.5,3132.494018,231259,3100,724417434,105146,45.47,107.55,-4.5
2018-02-02,3115,3190,3105.65,3149.15,3170.669187,255102,9793,808844051,177778,69.69,84.35,34.15
2018-02-01,3120,3189,3091.55,3138.9,3147.295989,63732,4432,200583468,11413,17.91,97.45,18.9
2018-01-31,3131,3147.1,3101,3111.75,3117.628591,150788,4529,470100980,93666,62.12,46.1,-19.25
2018-01-30,3119,3199.25,3119,3153.7,3164.881996,44363,2781,140403660,10285,23.18,80.25,34.7
2018-01-29,3118.05,3224,3118,3195.1,3193.461562,79686,4189,254474178,25428,31.91,106,77.05
2018-01-25,3180,3181,3080,3117.85,3123.669155,87222,4549,272452671,31380,35.98,101,-62.15
2018-01-24,3100,3254.8,3080,3174.6,3184.325043,381174,13555,1213781914,112189,29.43,174.8,74.6
2018-01-23,3115,3137.75,3092.6,3103.1,3109.968031,307176,7952,955307540,158979,51.76,45.15,-11.9
2018-01-22,2956,3130,2924,3113.15,3075.876258,221945,8374,682675356,84756,38.19,206,157.15
2018-01-19,2920,2979,2903.05,2954.75,2929.034614,54717,2566,160267987,15522,28.37,75.95,34.75
2018-01-18,2895,2925,2866.6,2910.1,2895.052654,52949,2635,153290143,11725,22.14,58.4,15.1
2018-01-17,2857.1,2925,2857,2889.45,2904.220229,152936,5131,444159825,72566,47.45,68,32.35
2018-01-16,2748.2,2860,2748.2,2850.85,2835.189378,138886,7187,393768112,40878,29.43,111.8,102.65
2018-01-15,2790,2803.05,2736.15,2747.2,2767.78051,32498,1739,89947331,11100,34.16,66.9,-42.8
2018-01-12,2813,2813,2744,2772.9,2763.845647,85946,3770,237541478,16863,19.62,69,-40.1
2018-01-11,2807.2,2820,2781.9,2788.4,2795.168357,70315,3345,196542263,13559,19.28,38.1,-18.8
2018-01-10,2712,2816,2697.45,2807.1,2764.349606,98122,5594,271243512,39052,39.8,118.55,95.1
2018-01-09,2710,2723.3,2678.9,2708.45,2702.047921,41777,1820,112883456,10595,25.36,44.4,-1.55
2018-01-08,2695,2721.35,2681.45,2707.75,2707.338667,28373,1613,76815320,9380,33.06,39.9,12.75
2018-01-05,2651,2694,2651,2684.45,2684.15968,49142,1397,131904975,27307,55.57,43,33.45
2018-01-04,2660,2660,2640.4,2649.8,2647.683209,14609,808,38680004,6232,42.66,19.6,-10.2
2018-01-03,2634,2664.05,2630.15,2635.2,2647.549601,20040,1075,53056894,5316,26.53,33.9,1.2
2018-01-02,2642.95,2677.45,2622.7,2633.75,2640.00474,22784,1308,60149868,10830,47.53,54.75,-9.2
2018-01-01,2689.8,2692.5,2642.85,2654.65,2667.221573,36101,1426,96289366,10878,30.13,49.65,-35.15
2017-12-29,2615,2711.7,2615,2700.4,2673.897591,93556,5062,250159163,34906,37.31,96.7,85.4
2017-12-28,2603,2650,2601.2,2628.85,2631.865004,32201,2525,84748685,8217,25.52,48.8,25.85
2017-12-27,2636.1,2657.95,2611.05,2621.05,2631.94474,15997,862,42103220,5217,32.61,46.9,-15.05
2017-12-26,2675.05,2688,2635,2642.8,2657.652702,66571,2437,176922598,14984,22.51,53,-32.25
2017-12-22,2600,2659.9,2590,2639.8,2632.471989,90820,3933,239081106,13617,14.99,69.9,39.8
2017-12-21,2590,2606.9,2556.7,2594.1,2594.231601,17025,735,44166793,4825,28.34,50.2,4.1
2017-12-20,2570,2592,2540,2588,2563.359665,156957,2696,402337243,86274,54.97,52,18
2017-12-19,2570,2597.4,2567.5,2575.05,2585.55395,26441,1742,68364632,7593,28.72,29.9,5.05
2017-12-18,2533,2585.2,2496.9,2577,2549.3184,44039,2176,112269433,7852,17.83,88.3,44
2017-12-15,2560,2587.3,2540.35,2547.85,2559.085068,35266,2264,90248694,10296,29.2,46.95,-12.15
2017-12-14,2620.25,2630,2531,2558.55,2559.908921,56709,4308,145169875,23989,42.3,99,-61.7
2017-12-13,2595.1,2647.55,2595.1,2627.3,2631.375278,27926,1256,73483786,3658,13.1,52.45,32.2
2017-12-12,2656.05,2659.1,2605.1,2614.15,2622.61702,31892,1431,83640502,14128,44.3,54,-41.9
2017-12-11,2605,2667,2605,2656,2631.152659,16907,1019,44484898,5419,32.05,62,51
2017-12-08,2617,2644,2595.05,2601,2615.822941,19197,3084,50215953,7794,40.6,48.95,-16
2017-12-07,2631.45,2644.55,2615.05,2617.65,2623.638918,17334,1505,45478157,7969,45.97,29.5,-13.8
2017-12-06,2634,2640,2613.9,2631.45,2625.542717,9762,602,25630548,3008,30.81,26.1,-2.55
2017-12-05,2620,2649,2620,2633.8,2640.184354,11722,687,30948241,3411,29.1,29,13.8
2017-12-04,2627,2658.6,2603.7,2633.35,2629.627219,17517,1101,46063180,7408,42.29,54.9,6.35
2017-12-01,2637,2668.95,2625,2630.55,2650.074455,24310,1661,64423310,10662,43.86,43.95,-6.45
2017-11-30,2658,2668.55,2625,2634.25,2646.294653,18252,951,48300170,5786,31.7,43.55,-23.75
2017-11-29,2679.8,2692.3,2651,2658.55,2673.773675,13812,769,36930162,5357,38.79,41.3,-21.25
2017-11-28,2687,2697.5,2672.25,2684.9,2690.948478,82373,1342,221661499,58671,71.23,25.25,-2.1
2017-11-27,2677,2691.4,2665.2,2687.05,2676.860502,17735,912,47474121,3555,20.05,26.2,10.05
2017-11-24,2674,2706,2674,2688.75,2688.747509,21173,1279,56928851,8264,39.03,32,14.75
2017-11-23,2684.1,2694.25,2672.65,2682.75,2685.441061,16585,686,44538040,3521,21.23,21.6,-1.35
2017-11-22,2670,2709.4,2670,2683.2,2686.758103,73742,1293,198126916,33729,45.74,39.4,13.2
2017-11-21,2704.75,2704.75,2670,2676.65,2682.481587,16157,939,43340855,5583,34.55,34.75,-28.1
2017-11-20,2718.1,2725.65,2696.95,2704.65,2712.741433,24222,1002,65708023,5287,21.83,28.7,-13.45
2017-11-17,2759,2759,2706,2710.1,2721.854194,15068,923,41012899,3569,23.69,53,-48.9
2017-11-16,2707,2761,2690,2746.6,2734.020429,66179,3834,180934738,14013,21.17,71,39.6
2017-11-15,2715,2749.95,2702.8,2706.15,2729.162092,24591,1454,67112825,4323,17.58,47.15,-8.85
2017-11-14,2758,2758,2706.55,2716.75,2722.473521,29722,2044,80917358,8966,30.17,51.45,-41.25
2017-11-13,2703,2774,2700,2758.9,2754.096431,67364,3391,185526952,31094,46.16,74,55.9
2017-11-10,2717,2729.95,2695.5,2703.3,2705.148058,9064,597,24519462,2694,29.72,34.45,-13.7
2017-11-09,2750,2750,2713.55,2733.85,2730.383956,31389,1645,85704022,11426,36.4,36.45,-16.15
2017-11-08,2728,2753.1,2719.65,2730.45,2738.113824,30591,4348,83761640,9732,31.81,33.45,2.45
2017-11-07,2671,2743.6,2668,2708.35,2717.175675,116044,5765,315311934,22357,19.27,75.6,37.35
2017-11-06,2610,2672.95,2610,2667,2646.87239,37160,3862,98357778,16927,45.55,62.95,57
2017-11-03,2630,2635,2604.25,2612.7,2614.732884,17951,1025,46937070,4494,25.03,30.75,-17.3
2017-11-02,2586.5,2670,2586.5,2625.8,2635.128369,40438,1813,106559321,10419,25.77,83.5,39.3
2017-11-01,2622,2622,2581.1,2602.5,2595.116278,25353,1199,65793983,7526,29.68,40.9,-19.5
2017-10-31,2595.05,2634.9,2595.05,2616.3,2624.199497,35800,2043,93946342,14548,40.64,39.85,21.25
2017-10-30,2580,2618,2580,2613,2605.562972,42757,1644,111406056,9681,22.64,38,33
2017-10-27,2545,2590,2534.4,2579.2,2564.967601,29661,1202,76079504,8203,27.66,55.6,34.2
2017-10-26,2560,2566.4,2525.6,2543,2544.014165,23932,1542,60883347,6863,28.68,40.8,-17
2017-10-25,2582,2611,2558.75,2561.75,2586.899597,13157,820,34035838,3552,27,52.25,-20.25
2017-10-24,2610,2619,2570.45,2580.6,2586.765984,14593,719,37748676,4496,30.81,48.55,-29.4
2017-10-23,2581,2625.05,2555,2585.95,2593.971585,91430,2081,237166822,64803,70.88,70.05,4.95
2017-10-19,2589.05,2594.95,2570.85,2580.95,2581.324908,5143,370,13275754,2226,43.28,24.1,-8.1
2017-10-18,2590,2611.9,2580,2589.05,2590.697143,16133,955,41795717,7239,44.87,31.9,-0.95
2017-10-17,2586,2612.95,2581.1,2594.85,2601.541263,31166,1897,81079635,12012,38.54,31.85,8.85
2017-10-16,2556.75,2590,2556,2585.1,2578.075612,42996,1604,110846939,23605,54.9,34,28.35
2017-10-13,2549.9,2605.6,2525,2556.75,2563.485932,93513,4662,239719260,15983,17.09,80.6,6.85
2017-10-12,2501.05,2555,2501.05,2548.55,2520.284,186877,2711,470983113,155588,83.26,53.95,47.5
2017-10-11,2460,2513.35,2457.7,2500.5,2501.219391,127184,1835,318115087,107723,84.7,55.65,40.5
2017-10-10,2460,2470.6,2452.1,2459.55,2459.876098,144372,1201,355137232,125657,87.04,18.5,-0.45
2017-10-09,2448,2467,2442.6,2452.55,2457.095459,20459,833,50269716,8158,39.87,24.4,4.55
2017-10-06,2428,2454.05,2427.6,2445.15,2444.302958,24208,1015,59171686,11458,47.33,26.45,17.15
2017-10-05,2442,2442.55,2425,2430.15,2435.662775,112284,1403,273485959,94617,84.27,17.55,-11.85
2017-10-04,2470,2470,2429,2442.55,2439.264467,132440,2537,323056186,86403,65.24,41,-27.45
2017-10-03,2435,2455.45,2428,2447.05,2438.637138,166457,3026,405928222,115039,69.11,27.45,12.05
2017-09-29,2478.45,2483.45,2420.65,2437,2443.028092,95364,2501,232976931,33743,35.38,62.8,-41.45
2017-09-28,2495,2511.05,2452.85,2478.45,2481.092833,107850,2873,267585862,69261,64.22,58.2,-16.55
2017-09-27,2490,2507.95,2474.1,2490.15,2492.132853,331057,1900,825038026,306122,92.47,33.85,0.15
2017-09-26,2508.2,2526,2468,2474.9,2484.931517,62103,2369,154321702,36550,58.85,58,-33.3
2017-09-25,2528.8,2533,2495,2508.2,2516.287775,43117,2751,108494780,10933,25.36,38,-20.6
2017-09-22,2525,2525.9,2495.2,2502.35,2508.385442,25498,1144,63958812,9618,37.72,30.7,-22.65
2017-09-21,2487.5,2539.7,2479.95,2525.85,2519.158332,29874,1611,75257336,9697,32.46,59.75,38.35
2017-09-20,2498.3,2505,2478.05,2492.4,2489.175099,17967,1056,44723009,6024,33.53,26.95,-5.9
2017-09-19,2499.05,2503.35,2492.5,2498.3,2496.838114,13318,623,33252890,4457,33.47,10.85,-0.75
2017-09-18,2507,2516.9,2491.1,2499.05,2501.347694,22330,954,55855094,9350,41.87,25.8,-7.95
2017-09-15,2492,2514.45,2487.6,2498.55,2498.506011,48080,1473,120128169,22794,47.41,26.85,6.55
2017-09-14,2490,2497.45,2473,2485.05,2478.809251,35434,718,87834127,22876,64.56,24.45,-4.95
2017-09-13,2500,2528.05,2475.35,2488.1,2507.080718,62997,1288,157938564,45650,72.46,52.7,-11.9
2017-09-12,2465,2494.45,2457,2486.8,2471.395564,26016,1092,64295827,11321,43.52,37.45,21.8
2017-09-11,2474,2480.55,2456.2,2463.55,2465.72235,49710,1685,122571058,25892,52.09,24.35,-10.45
2017-09-08,2463,2475,2453.95,2470.15,2467.096344,28066,838,69241526,16426,58.53,21.05,7.15
2017-09-07,2456,2467,2452.35,2458.95,2458.916934,18997,945,46712045,7970,41.95,14.65,2.95
2017-09-06,2470,2474.95,2452,2456.45,2458.743568,14382,986,35361650,4160,28.93,22.95,-13.55
2017-09-05,2457.8,2482.5,2440,2477.65,2460.037637,27606,1109,67911799,13531,49.01,42.5,19.85
2017-09-04,2456.45,2462.75,2440.2,2457.8,2453.163571,62768,2006,153980171,33969,54.12,22.55,1.35
2017-09-01,2475,2477,2440,2463.2,2456.359194,38617,2140,94857223,9174,23.76,37,-11.8
2017-08-31,2492,2500,2468,2496.75,2473.009339,228279,1388,564536099,8271,3.62,32,4.75
2017-08-30,2487.5,2491.45,2461,2486.75,2478.313289,19972,1066,49496873,6905,34.57,30.45,-0.75
2017-08-29,2485.85,2493.9,2466,2474.95,2475.840133,17771,1021,43998155,5533,31.13,27.9,-10.9
2017-08-28,2496,2501.95,2464,2485.85,2479.026595,21433,1632,53132977,6834,31.89,37.95,-10.15
2017-08-24,2475.3,2515,2475.3,2495.3,2496.551166,13847,820,34569744,3963,28.62,39.7,20
2017-08-23,2500,2520,2475.65,2493,2489.823023,12770,931,31795040,3736,29.26,44.35,-7
2017-08-22,2519.9,2538,2491,2496.05,2515.157363,18022,1102,45328166,5247,29.11,47,-23.85
2017-08-21,2512.85,2542,2495,2521.4,2528.924968,35705,2090,90295266,11604,32.5,47,8.55
2017-08-18,2475,2546.45,2470.95,2512.85,2508.570648,141937,5218,356058992,69852,49.21,75.5,37.85
2017-08-17,2500,2500,2462,2480.15,2478.873949,21642,1410,53647790,5647,26.09,38,-19.85
2017-08-16,2497,2547,2466.85,2491.05,2486.901272,36332,1724,90354097,8589,23.64,80.15,-5.95
2017-08-14,2501,2505.6,2460.05,2469.15,2485.210076,14490,1044,36010694,6152,42.46,45.55,-31.85
2017-08-11,2514,2533.3,2485,2494,2507.423882,38473,1927,96468119,10587,27.52,48.3,-20
2017-08-10,2498.4,2520,2486.5,2511.25,2500.99581,23630,1457,59098531,8558,36.22,33.5,12.85
2017-08-09,2495.95,2521.45,2495.1,2501.95,2506.088533,18445,1268,46224803,5909,32.04,26.35,6
2017-08-08,2525,2526,2486,2497.8,2506.172422,20792,1288,52108337,6642,31.94,40,-27.2
2017-08-07,2522,2522.75,2484,2504.6,2494.856862,31012,1624,77370501,10006,32.26,38.75,-17.4
2017-08-04,2490,2528,2487.45,2522.75,2510.145706,29340,1975,73647675,10308,35.13,40.55,32.75
2017-08-03,2479,2501.45,2472,2489.55,2487.352207,453594,1656,1128248037,441176,97.26,29.45,10.55
2017-08-02,2499,2501.85,2458,2467.35,2482.660115,21266,1435,52796250,6142,28.88,43.85,-31.65
2017-08-01,2494.05,2518.9,2488.3,2499.95,2503.257646,26028,1843,65154790,9404,36.13,30.6,5.9
2017-07-31,2470,2516,2464.9,2494.05,2493.234096,42427,2454,105780443,9370,22.08,51.1,24.05
2017-07-28,2479.4,2488.55,2443.85,2482.75,2465.592993,42530,3135,104861670,11794,27.73,44.7,3.35
2017-07-27,2550,2583.7,2469.05,2484.35,2515.043425,59988,3921,150872425,19121,31.87,114.65,-65.65
2017-07-26,2555,2573,2547,2554.8,2558.624372,37625,2130,96268242,12032,31.98,26,-0.2
2017-07-25,2530,2580,2517.7,2570.65,2554.562726,51526,2932,131626399,20321,39.44,62.3,40.65
2017-07-24,2480,2539.2,2479.9,2532.65,2518.992135,57594,2851,145078833,18576,32.25,59.3,52.65
2017-07-21,2445.2,2499,2439.8,2490.9,2473.211863,43547,2740,107700957,14194,32.59,59.2,45.7
2017-07-20,2450,2457.4,2431,2445.2,2442.52477,23092,1295,56402782,6338,27.45,26.4,-4.8
2017-07-19,2418,2457.9,2417.3,2450.45,2440.507113,41898,2557,102252367,13390,31.96,40.6,32.45
2017-07-18,2397,2440,2397,2405.25,2414.731109,88534,2293,213785804,60083,67.86,43,8.25
2017-07-17,2400,2420.65,2384,2395.7,2402.541426,34568,2071,83051052,8853,25.61,36.65,-4.3
2017-07-14,2389,2422.65,2376.1,2398.8,2398.508912,210052,7469,503811594,79323,37.76,46.55,9.8
2017-07-13,2449.9,2471,2427.1,2444.05,2447.076019,68457,3777,167519483,11910,17.4,43.9,-5.85
2017-07-12,2487.95,2488,2431.3,2439.1,2449.524619,45757,2640,112082898,10442,22.82,56.7,-48.85
2017-07-11,2438.8,2513.4,2426.85,2471.9,2473.555924,144813,6064,358203054,54929,37.93,86.55,33.1
2017-07-10,2333,2452,2333,2440.85,2418.046046,675366,39253,1633066086,365708,54.15,119,107.85
2017-07-07,2354.6,2356,2325,2332.2,2343.734014,54909,2332,128692091,34440,62.72,31,-22.4
2017-07-06,2350.05,2361.3,2340,2344.8,2348.564206,31134,1906,73120198,13224,42.47,21.3,-5.25
2017-07-05,2364,2364,2346.3,2357.75,2355.594102,20786,1308,48963379,6779,32.61,17.7,-6.25
2017-07-04,2373.4,2381.4,2351.1,2364,2365.660792,28089,1592,66449046,7124,25.36,30.3,-9.4
2017-07-03,2364,2382.95,2345.5,2373.4,2366.533676,36183,2016,85628288,16207,44.79,37.45,9.4
2017-06-30,2330,2377.85,2326,2364.35,2361.853022,54736,2907,129278387,20213,36.93,51.85,34.35
2017-06-29,2353,2370.8,2325,2334.65,2349.128495,40484,2706,95102118,12542,30.98,45.8,-18.35
2017-06-28,2345,2358.3,2335.15,2351.2,2346.412877,41424,2138,97197807,16742,40.42,23.15,6.2
2017-06-27,2358.75,2386.35,2335,2345.9,2356.094627,47798,2905,112616611,13762,28.79,51.35,-12.85
2017-06-23,2403,2413,2353,2360.65,2384.637579,46733,3970,111441268,20335,43.51,60,-42.35
2017-06-22,2410,2430.1,2388.9,2395.75,2405.624249,57759,3815,138946451,14408,24.95,41.2,-14.25
2017-06-21,2441,2441,2398,2406.05,2411.867505,46130,3731,111259448,13097,28.39,43,-34.95
2017-06-20,2429.95,2445,2383.1,2441.5,2423.655672,39445,2837,95601098,10782,27.33,61.9,11.55
2017-06-19,2408.5,2442.85,2406.55,2431.9,2429.489943,48128,3305,116926492,12923,26.85,36.3,23.4
2017-06-16,2411.1,2434.9,2389.5,2397.45,2404.425958,72810,4378,175066254,16327,22.42,45.4,-13.65
2017-06-15,2465.05,2469.95,2406.05,2411.1,2431.234359,77680,5035,188858285,35348,45.5,63.9,-53.95
2017-06-14,2450.05,2477,2450.05,2470.8,2470.225517,63778,1951,157546043,9484,14.87,26.95,20.75
2017-06-13,2466.25,2482.45,2450,2453.4,2464.331368,58017,3706,142973113,18738,32.3,32.45,-12.85
2017-06-12,2500,2514,2472.4,2489.9,2480.137116,837196,4759,2076360873,775487,92.63,41.6,-10.1
2017-06-09,2516,2545.5,2489,2510.25,2510.910479,102892,5504,258352601,21167,20.57,56.5,-5.75
2017-06-08,2610,2610,2517.7,2521.5,2543.431693,181203,12235,460877453,63290,34.93,92.3,-88.5
2017-06-07,2700,2700,2581,2615.35,2623.453728,195399,12074,512620235,68162,34.88,119,-84.65
2017-06-06,2644,2707.4,2630,2695.4,2690.395961,153692,8732,413492336,42657,27.75,77.4,51.4
2017-06-05,2565,2620,2560,2601.05,2580.839785,72209,3699,186359860,20809,28.82,60,36.05
2017-06-02,2542.25,2589,2542.25,2561.85,2569.242399,41968,4168,107825965,19011,45.3,46.75,19.6
2017-06-01,2530,2562.2,2530,2550.85,2554.657623,47144,2402,120436779,29744,63.09,32.2,20.85
2017-05-31,2531,2571.55,2529.05,2544.35,2551.545674,50116,3849,127873263,18397,36.71,42.5,13.35
2017-05-30,2572.85,2575,2525.6,2551.7,2553.401463,48794,3003,124590671,15600,31.97,49.4,-21.15
2017-05-29,2579,2595.85,2562.3,2571.5,2578.930332,50066,3307,129116726,21040,42.02,33.55,-7.5
2017-05-26,2624,2636,2571.05,2579.3,2601.333574,346966,3838,902574305,309738,89.27,64.95,-44.7
2017-05-25,2572,2633,2567.55,2619.95,2603.462883,395469,6249,1029588863,318629,80.57,65.45,47.95
2017-05-24,2522.45,2570,2522.45,2557.8,2543.503838,137191,4141,348945835,77009,56.13,47.55,35.35
2017-05-23,2529.5,2560.6,2514,2520.45,2533.425941,49589,4438,125630059,18326,36.96,46.6,-9.05
2017-05-22,2507,2550,2507,2529.3,2531.002984,48257,2814,122138611,19562,40.54,43,22.3
2017-05-19,2546,2550,2485.2,2506.8,2505.555729,53123,3422,133102637,15693,29.54,64.8,-39.2
