Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2018-02-08,1120.3,1145,1117.05,1134.55,1139.404819,216336,7463,246494281,118233,54.65,27.95,14.25
2018-02-07,1112.1,1125,1103.9,1108.75,1114.245706,234793,9824,261617092,92813,39.53,21.1,-3.35
2018-02-06,1109,1127.9,1098.7,1108.45,1114.722678,218587,6157,243663886,74543,34.1,29.2,-0.55
2018-02-05,1138,1155,1135,1138.3,1142.935452,262998,5888,300589738,143078,54.4,20,0.3
2018-02-02,1140,1162.45,1130.05,1141.7,1146.009106,461545,11585,528934773,213390,46.23,32.4,1.7
2018-02-01,1150,1158,1120,1144.5,1141.179533,672082,10221,766966223,383189,57.02,38,-5.5
2018-01-31,1160,1166,1143.05,1150.65,1156.250534,182426,8807,210930160,74957,41.09,22.95,-9.35
2018-01-30,1180.5,1183.05,1161.8,1169.7,1169.16928,690377,7891,807167580,531416,76.97,21.25,-10.8
2018-01-29,1165,1196.2,1165,1181.5,1184.005846,219303,9229,259656034,89236,40.69,31.2,16.5
2018-01-25,1184.4,1191.5,1160.8,1170.8,1168.958566,522853,8983,611193493,244859,46.83,30.7,-13.6
2018-01-24,1177.8,1220,1167,1185.15,1194.349137,531006,14630,634206558,160078,30.15,53,7.35
2018-01-23,1151.2,1187,1151.2,1175.2,1175.137313,1032768,11609,1213644212,702602,68.03,35.8,24
2018-01-22,1141.7,1155,1130.1,1150.3,1144.405855,295157,5671,337779399,129944,44.03,24.9,8.6
2018-01-19,1148.9,1148.9,1136,1143.25,1142.4285,179258,5194,204789448,74200,41.39,12.9,-5.65
2018-01-18,1149,1164.45,1132.35,1152.75,1149.67291,330817,11175,380331343,131742,39.82,32.1,3.75
2018-01-17,1118,1160,1118,1152.25,1151.807011,814814,19041,938508478,477297,58.58,42,34.25
2018-01-16,1080,1134.4,1080,1122.9,1115.836382,685309,19627,764692715,273743,39.94,54.4,42.9
2018-01-15,1078.5,1092.05,1065.5,1080.4,1080.471968,222748,6806,240672970,79419,35.65,26.55,1.9
2018-01-12,1089,1089,1069.55,1078.4,1076.466612,284821,7105,306600297,130811,45.93,19.45,-10.6
2018-01-11,1053,1083.3,1053,1075.6,1077.594902,1315369,8487,1417434929,1127996,85.76,30.3,22.6
2018-01-10,1049.9,1055.55,1034.6,1051.6,1048.787536,704303,7624,738664208,484894,68.85,20.95,1.7
2018-01-09,1040,1044.5,1029.25,1041.3,1037.451101,262081,7184,271896222,88401,33.73,15.25,1.3
2018-01-08,1015,1038.8,1015,1035.65,1029.140558,153944,4743,158430014,61435,39.91,23.8,20.65
2018-01-05,1015.3,1026,1006.25,1012.1,1013.370806,281139,7799,284898055,106639,37.93,19.75,-3.2
2018-01-04,1022,1022,1009.6,1015.3,1013.558514,319784,4220,324119796,211434,66.12,12.4,-6.7
2018-01-03,1035,1035,1018,1019.1,1022.551084,158934,3961,162518134,48806,30.71,17,-15.9
2018-01-02,1037.2,1043.4,1022.95,1029.5,1030.457519,180620,6413,186121237,70480,39.02,20.45,-7.7
2018-01-01,1040,1043.65,1031.8,1034.55,1038.102873,109339,2943,113505130,30310,27.72,11.85,-5.45
2017-12-29,1030,1046.1,1030,1039.3,1039.580831,183883,5096,191161242,83918,45.64,16.1,9.3
2017-12-28,1031.9,1039.9,1026.1,1034,1035.089321,168919,5878,174846253,85849,50.82,13.8,2.1
2017-12-27,1029,1038.85,1025.1,1034.05,1034.020458,201241,6164,208087311,98535,48.96,13.75,5.05
2017-12-26,1029.8,1040,1023.1,1034.35,1030.16219,1024914,9487,1055827651,813232,79.35,16.9,4.55
2017-12-22,1019.4,1044.2,1016.2,1038.4,1033.621962,312947,8592,323468892,145388,46.46,28,19
2017-12-21,1013.3,1028,998.05,1021.55,1013.035723,302386,7467,306327820,98739,32.65,29.95,8.25
2017-12-20,1004.8,1015,1001.95,1013.3,1009.725533,108144,2333,109195758,20094,18.58,13.05,8.5
2017-12-19,1015.35,1017.5,1000,1004.8,1012.200385,1739637,3273,1760861242,1609332,92.51,17.5,-10.55
2017-12-18,1015,1029.85,1005.6,1015.35,1021.002072,166471,3819,169967236,23831,14.32,24.25,0.35
2017-12-15,1015,1026,1011,1023.45,1018.247629,188338,5155,191774722,103645,55.03,15,8.45
2017-12-14,1005.25,1016,1000.05,1012.45,1009.767358,123907,4065,125117244,40679,32.83,15.95,7.2
2017-12-13,1012,1018,999,1003.45,1011.346334,141274,3291,142876942,33404,23.64,19,-8.55
2017-12-12,1003,1014,1000,1011.1,1008.771452,161161,3541,162574616,47548,29.5,14,8.1
2017-12-11,997,1005,995,1003.5,1000.758093,94057,2445,94128304,33845,35.98,10,6.5
2017-12-08,1000.1,1006.85,996.05,1001.55,1002.113026,195292,4765,195704657,70802,36.25,10.8,1.45
2017-12-07,987.5,1002.15,982.4,1000.1,995.5606262,219237,4614,218263725,76333,34.82,19.75,12.6
2017-12-06,984.4,994,970,990.4,989.3462109,142237,3301,140721637,41665,29.29,24,6
2017-12-05,986,1002.6,979.3,984.4,991.363951,309135,6561,306465295,82306,26.62,23.3,-1.6
2017-12-04,983,996.95,969.65,985.3,985.9488446,405001,10122,399310268,118255,29.2,27.3,2.3
2017-12-01,977.5,983,956.45,958.5,965.8247143,143520,4871,138615163,53084,36.99,26.55,-19
2017-11-30,989,989.8,967.35,974.95,982.1473177,128491,3991,126197091,53445,41.59,22.45,-14.05
2017-11-29,989,992,981.5,983.3,985.5301334,63584,1982,62663948,23469,36.91,10.5,-5.7
2017-11-28,996.9,1000.15,981.5,984.5,989.1374647,153072,4264,151409250,58039,37.92,18.65,-12.4
2017-11-27,1000,1005,994,997.5,997.5687944,172456,4418,172036724,58625,33.99,11,-2.5
2017-11-24,989.1,1019.2,989.1,1009.95,1009.090116,491269,15386,495734692,265270,54,30.1,20.85
2017-11-23,970,994.35,969.85,991.4,985.9628028,311986,10468,307606591,109387,35.06,24.5,21.4
2017-11-22,965,970.85,962.5,966.3,966.4552461,81870,2421,79123691,35557,43.43,8.35,1.3
2017-11-21,961.35,971.55,959.65,966.4,966.9349766,101994,2772,98621566,38166,37.42,11.9,5.05
2017-11-20,969.7,970,957.35,961.35,962.4427324,145571,3764,140103751,55725,38.28,12.65,-8.35
2017-11-17,989.8,989.8,963,970.95,972.5967326,297180,4320,289036297,137476,46.26,26.8,-18.85
2017-11-16,951.15,995.45,948.85,988.6,971.6125093,645791,14864,627458614,249904,38.7,46.6,37.45
2017-11-15,947,953.45,945,951.95,950.1874282,84411,2324,80206271,37767,44.74,8.45,4.95
2017-11-14,950,954.4,944,949.45,949.1657821,74616,2138,70822954,24126,32.33,10.4,-0.55
2017-11-13,960.6,968.9,949.1,951.8,956.5271232,1275844,4195,1220379391,87315,6.84,19.8,-8.8
2017-11-10,954.6,962.75,950.2,960.6,958.3895104,97430,2615,93375890,42713,43.84,12.55,6
2017-11-09,958.5,962,949.15,954.6,955.1639136,144503,3229,138024051,64947,44.95,12.85,-3.9
2017-11-08,958.25,961.5,947.3,951.95,954.7036794,158558,2898,151375906,43951,27.72,14.2,-6.3
2017-11-07,928.5,959.8,927,955.7,950.2193641,415729,9302,395033746,191019,45.95,32.8,27.2
2017-11-06,925,934.85,922.35,928.6,928.4086584,122239,2092,113487746,80922,66.2,12.5,3.6
2017-11-03,922.7,929.4,918,926.65,926.0399252,74840,1631,69304828,31313,41.84,11.4,3.95
2017-11-02,924,926.55,919.8,922.9,923.1809554,108104,2615,99799554,60086,55.58,6.75,-1.1
2017-11-01,924,928.95,922,926.25,925.702162,117668,2321,108925522,62583,53.19,6.95,2.25
2017-10-31,923.4,930.35,920,921.65,925.0457854,212404,4872,196483425,107453,50.59,10.35,-1.75
2017-10-30,954,955,941,944.65,946.6525931,514296,10347,486859642,354831,68.99,14,-9.35
2017-10-27,955,957.05,945,947.45,949.2290166,399399,10844,379121120,261381,65.44,12.05,-7.55
2017-10-26,940.15,950.35,940.15,947.5,945.9375128,527292,11869,498785283,336760,63.87,10.2,7.35
2017-10-25,920,944.15,915.25,935.4,935.3404999,416050,11664,389148415,175324,42.14,28.9,15.4
2017-10-24,945,947.5,924,926.75,934.1741253,445725,9323,416384762,235951,52.94,23.5,-18.25
2017-10-23,928.2,942.8,928.2,939.65,936.1966082,263458,8936,246648486,171008,64.91,14.6,11.45
2017-10-19,930,933.35,925.85,927.1,927.6228031,100767,2788,93473767,70573,70.04,7.5,-2.9
2017-10-18,929,930,923.25,924.45,926.7334317,185791,4993,172178731,104018,55.99,6.75,-4.55
2017-10-17,935,937.4,930.25,931.45,932.5124608,192483,4130,179492796,106734,55.45,7.15,-3.55
2017-10-16,935,942,933.5,939.3,937.5227436,220106,5217,206354381,123226,55.98,8.5,4.3
2017-10-13,930.05,934,927.6,931.9,930.5291231,1228079,5835,1142763275,1087403,88.55,6.4,1.85
2017-10-12,930,934.65,920,927.15,925.6555633,335844,7652,310875867,152760,45.49,14.65,-2.85
2017-10-11,936,937.7,928.15,930.6,932.1556507,171872,4698,160211456,89640,52.16,9.55,-5.4
2017-10-10,940,945.85,929.1,935.6,935.5372486,260520,6441,243726164,130437,50.07,16.75,-4.4
2017-10-09,922,928.6,914.3,923.65,923.5140976,120446,2974,111233579,49462,41.07,14.3,1.65
2017-10-06,906.6,920.6,903.05,919.45,916.5806593,203064,5227,186124535,85971,42.34,17.55,12.85
2017-10-05,899,905.2,898.7,903.1,903.0587176,118312,4384,106842683,54647,46.19,6.5,4.1
2017-10-04,903.95,904.95,897.45,899.8,901.7541379,99568,2164,89785856,38025,38.19,7.5,-4.15
2017-10-03,908,911.65,902,903.95,905.659866,106117,2799,96105908,49765,46.9,9.65,-4.05
2017-09-29,900,902.25,895.1,898.75,898.6860834,241991,2596,217473944,31495,13.01,7.15,-1.25
2017-09-28,898,903.95,893.05,895.7,899.7050951,111402,2651,100228947,49832,44.73,10.9,-2.3
2017-09-27,905,907.95,895.1,898.65,900.3854709,135494,4502,121996829,58903,43.47,12.85,-6.35
2017-09-26,896,908.05,894.5,906.45,899.305833,522249,5846,469661572,427888,81.93,13.55,10.45
2017-09-25,901,902.15,890,896.65,894.6265537,155594,4076,139198524,58276,37.45,12.15,-4.35
2017-09-22,908.2,909.9,888.4,898.05,896.76795,204387,5931,183287711,92052,45.04,21.5,-10.15
2017-09-21,912.5,915.25,908.45,909.55,910.9164918,139591,3278,127155744,54847,39.29,6.8,-2.95
2017-09-20,915.3,916,907.55,912,911.0803122,122248,2941,111377746,53642,43.88,8.45,-3.3
2017-09-19,910.1,915.4,903.65,911.3,909.8666701,174702,4002,158955527,61194,35.03,11.75,1.2
2017-09-18,910,917.95,906.5,908.45,912.3499791,277488,6134,253166171,139715,50.35,11.45,-1.55
2017-09-15,895,912.25,893,908.6,903.1774113,509060,7467,459771493,330797,64.98,19.25,13.6
2017-09-14,886.4,896.3,881.6,892.3,891.5053366,271803,7137,242313825,133742,49.21,14.7,5.9
2017-09-13,885,887.75,881,883.55,883.6001741,408963,7136,361359778,279213,68.27,6.75,-1.45
2017-09-12,881,887.55,879.05,883.85,882.4533759,266997,6853,235612404,132489,49.62,8.5,2.85
2017-09-11,890,892.2,874,878.55,881.1407156,344077,9303,303180254,182044,52.91,18.2,-11.45
2017-09-08,896.1,898,882.25,884.4,889.331918,459029,9871,408229141,304493,66.33,15.75,-11.7
2017-09-07,898,900.85,892.55,895.55,896.3091121,280332,5391,251264126,173389,61.85,8.3,-2.45
2017-09-06,899,900,890.25,895.7,894.0157261,439334,7775,392771505,192036,43.71,9.75,-3.3
2017-09-05,903.35,904.5,897.25,901.1,900.6981889,347416,6718,312916962,130582,37.59,7.25,-2.25
2017-09-04,921.25,921.75,893.6,901.3,904.6905826,587084,13607,531129366,243959,41.55,28.15,-19.95
2017-09-01,915.2,926.2,910.25,920.1,919.9250808,298495,7622,274593037,105528,35.35,15.95,4.9
2017-08-31,928,932.7,912.7,915.3,917.3103426,994749,12306,912493546,,,20,-12.7
2017-08-30,935.1,939.55,924,926.65,930.6220489,404166,10093,376125791,120498,29.81,15.55,-8.45
2017-08-29,943.4,943.4,926,927.55,933.274773,603822,14362,563531840,249737,41.36,17.4,-15.85
2017-08-28,947,953.5,937.9,941.15,944.8573984,1421709,28732,1343312267,554197,38.98,15.6,-5.85
2017-08-24,907,918.8,902.35,912.5,911.456412,1304177,28155,1188700489,526553,40.37,16.45,5.5
2017-08-23,881.1,904,874.55,894.5,890.9602766,2121468,47758,1890143716,536352,25.28,29.45,13.4
2017-08-22,892.5,897,861.5,877.15,877.1443223,1967963,43912,1726187572,570140,28.97,35.5,-15.35
2017-08-21,929,929,870,873.5,890.2806883,4476699,113153,3985518667,1723285,38.49,59,-55.5
2017-08-18,1021.5,1021.5,884.4,923.1,923.7444618,8157426,156020,7535377090,3601624,44.15,137.1,-98.4
2017-08-17,1010,1028.9,998,1021.15,1014.110106,532195,13212,539704328,165771,31.15,30.9,11.15
2017-08-16,984,986.1,970,976.8,976.0281921,90238,2569,88074832,20830,23.08,16.1,-7.2
2017-08-14,985.15,987.75,976.3,979.45,981.6987983,77805,2426,76381075,27306,35.1,11.45,-5.7
2017-08-11,977,995.6,969.55,987.75,987.0327832,154195,4662,152195520,46891,30.41,26.05,10.75
2017-08-10,971.9,988,970,982.5,982.3937751,260085,6304,255505885,119614,45.99,18,10.6
2017-08-09,966.25,973.6,964.55,969.45,969.4684104,84569,2472,81986974,28636,33.86,9.05,3.2
2017-08-08,970,971.05,955.55,964.6,963.8915135,104566,3710,100790280,36195,34.61,15.5,-5.4
2017-08-07,982,983.65,966,968.15,972.2005639,104979,2941,102060643,41800,39.82,17.65,-13.85
2017-08-04,985.2,988.6,977.3,985.35,982.669304,69895,2169,68683671,18889,27.02,11.3,0.15
2017-08-03,992.45,998.8,981,983.6,987.9413763,76846,2941,75919343,25576,33.28,17.8,-8.85
2017-08-02,1005,1012,988.2,992.45,999.0077807,92537,2565,92445183,18952,20.48,23.8,-12.55
2017-08-01,1007,1016.95,998.45,1005,1005.985139,80143,2636,80622667,24100,30.07,18.5,-2
2017-07-31,997.85,1021,987.35,1011.3,1010.408794,312052,10528,315300085,113063,36.23,33.65,13.45
2017-07-28,980,1002,963,997.85,992.2234812,447702,7121,444220437,266115,59.44,39,17.85
2017-07-27,994,1003.75,968,972.3,990.856884,205819,5119,203937173,77699,37.75,35.75,-21.7
2017-07-26,996,999,991.1,993.75,993.7940591,1200097,2143,1192649269,1165211,97.09,7.9,-2.25
2017-07-25,991,999,986.25,994.15,993.3051685,128162,4523,127303977,47185,36.82,12.75,3.15
2017-07-24,981.1,993.75,981.1,991.2,990.8156254,486862,3628,482390477,428952,88.11,12.65,10.1
2017-07-21,971,982.5,971,979.9,977.6500625,120030,4058,117347337,41682,34.73,11.5,8.9
2017-07-20,980,980,967.05,969,970.5598138,132110,5472,128220657,53093,40.19,12.95,-11
2017-07-19,989,989.4,970,979.9,975.9105528,162990,7937,159063661,50913,31.24,19.4,-9.1
2017-07-18,984.9,1004.3,981.5,985.4,995.4810696,225616,6984,224596457,80024,35.47,22.8,0.5
2017-07-17,973.25,991.2,973.25,985.35,984.8760032,170335,6620,167758854,49845,29.26,17.95,12.1
2017-07-14,1000,1006.65,968,972.05,985.3280812,685437,16258,675380324,131563,19.19,38.65,-27.95
2017-07-13,973.95,983.35,965,976.3,976.9298463,324345,8576,316862311,118425,36.51,18.35,2.35
2017-07-12,976,980.55,969.55,973.8,974.7490823,139213,6103,135697744,31811,22.85,11,-2.2
2017-07-11,955,988.9,955,975.8,979.0852774,273437,9035,267718141,84550,30.92,33.9,20.8
2017-07-10,945,960.45,940,959.05,952.5683822,1107744,37886,1055201910,662407,59.8,20.45,14.05
2017-07-07,945,947,934.4,936,940.3901437,169922,3134,159792974,109775,64.6,12.6,-9
2017-07-06,946,957,944.3,947.5,950.0760814,95135,2389,90385488,27360,28.76,12.7,1.5
2017-07-05,955.6,958.4,946.65,951.05,951.1434681,95171,3113,90521275,28686,30.14,11.75,-4.55
2017-07-04,955,967.8,949.7,960.5,960.5504288,113219,3986,108752559,37356,32.99,18.1,5.5
2017-07-03,935,954,935,951.4,945.1020928,120175,3952,113577644,38713,32.21,19,16.4
2017-06-30,927.35,937.9,927,935.65,934.2801938,79652,2343,74417286,31578,39.64,10.9,8.3
2017-06-29,927,947.3,925.3,929.5,938.9749792,184966,5519,173678446,59762,32.31,22,2.5
2017-06-28,930.3,932.55,921.2,924.4,924.6560011,429702,4116,397326533,236590,55.06,11.35,-5.9
2017-06-27,944.05,946.95,924,926.35,929.2314153,168701,8555,156762269,64262,38.09,22.95,-17.7
2017-06-23,940,948.8,938.55,943.35,943.9083581,99496,3538,93915106,26609,26.74,10.25,3.35
2017-06-22,945,968.3,935.85,940.3,953.6043935,276952,6164,264102644,142097,51.31,32.45,-4.7
2017-06-21,943.5,949,936.5,943.95,941.0846029,92550,4549,87097380,31289,33.81,12.5,0.45
2017-06-20,935,947,934.15,943.8,942.8434611,148289,6502,139813314,56370,38.01,12.85,8.8
2017-06-19,938.6,940.45,928,929.45,932.1789634,127026,5802,118410965,57216,45.04,12.45,-9.15
2017-06-16,951.9,952.9,936,940.5,943.5188308,163456,4447,154223814,52589,32.17,16.9,-11.4
2017-06-15,955,967,950,952.3,955.1971736,200610,3882,191622105,77849,38.81,17,-2.7
2017-06-14,957,961.95,951.5,958.65,958.0624217,175692,2057,168323903,16573,9.43,10.45,1.65
2017-06-13,959.7,963,952.35,958.2,958.8827756,101873,2493,97684265,34013,33.39,10.65,-1.5
2017-06-12,943,966.7,940,963.8,953.2701742,217456,6004,207294319,74018,34.04,26.7,20.8
2017-06-09,940,952,923.05,948.65,932.5403967,1029192,15501,959763116,400351,38.9,28.95,8.65
2017-06-08,961.1,964.7,949,956.3,952.5314868,609366,5501,580440302,494425,81.14,15.7,-4.8
2017-06-07,982.05,988.7,945.5,961.5,959.6240327,458343,10778,439836958,105114,22.93,43.2,-20.55
2017-06-06,965,986.85,965,979.45,980.5559898,667899,5951,654912365,561707,84.1,21.85,14.45
2017-06-05,969,969.75,958.25,960.2,961.8623795,220316,3295,211913672,143314,65.05,11.5,-8.8
2017-06-02,970.95,975.1,965,969.45,967.3107579,306705,1788,296679046,268175,87.44,10.1,-1.5
2017-06-01,969,979.55,959.35,970.95,969.7014218,103112,3317,99987853,35327,34.26,20.2,1.95
2017-05-31,991.15,992.15,975.1,976.95,984.3316394,103115,4466,101499357,49176,47.69,17.05,-14.2
2017-05-30,985.3,1000,979.85,996.45,995.4368794,91547,3923,91129260,38487,42.04,20.15,11.15
2017-05-29,992.7,996.85,976,985.3,980.3721408,352552,4372,345632159,274359,77.82,20.85,-7.4
2017-05-26,980,1000,980,996.2,993.2961279,184059,6215,182825092,84842,46.1,20,16.2
2017-05-25,959.9,984.9,959.9,981.9,973.3834735,207884,6233,202350850,104599,50.32,25,22
2017-05-24,957.15,965.3,950.4,953.55,959.0857734,142072,3501,136259234,60039,42.26,14.9,-3.6
2017-05-23,963,966.75,953.85,957.4,959.5825132,713110,5388,684287886,642495,90.1,12.9,-5.6
2017-05-22,957.8,966.5,956.55,959.75,960.65274,242173,4672,232644156,175440,72.44,9.95,1.95
2017-05-19,956,962.75,947.8,957.9,953.1210981,123082,4356,117312051,36756,29.86,14.95,1.9
2017-05-18,949,973.85,944,961.7,966.5510886,662623,8156,640458982,514537,77.65,29.85,12.7
2017-05-17,955,958.3,944.2,952.2,945.868799,1393152,4375,1317739009,71781,5.15,14.1,-2.8
2017-05-16,952,960.15,948,956.5,953.8544295,126571,3012,120730309,30433,24.04,12.15,4.5
2017-05-15,965,965.7,949.25,951.95,952.7970007,150370,3339,143272085,43316,28.81,16.45,-13.05
2017-05-12,950,965.7,950,963.9,959.1597645,839329,6777,805050606,209651,24.98,15.7,13.9
2017-05-11,945,948.7,937.75,943.85,944.782429,64857,1992,61275754,23438,36.14,10.95,-1.15
2017-05-10,947,949.7,937.2,943.2,944.0617205,79941,2182,75469238,33125,41.44,12.5,-3.8
2017-05-09,949.9,951,942.25,946.7,947.3580097,201313,2353,190715483,146941,72.99,8.75,-3.2
2017-05-08,936,948.45,932.75,945.45,940.8919852,153766,5485,144677197,82616,53.73,15.7,9.45
2017-05-05,936,936.4,921.25,931.5,928.8768979,107553,3298,99903497,31594,29.38,15.15,-4.5
2017-05-04,935,939.2,929.15,936.3,935.2125776,106046,3090,99175553,28090,26.49,10.05,1.3
2017-05-03,924.3,938.8,918.2,935.65,932.3148026,224150,5225,208978363,59400,26.5,20.6,11.35
2017-05-02,924.8,925.75,915.65,921,921.2140974,77745,2757,71619790,30270,38.93,10.1,-3.8
2017-04-28,925.05,926.5,916.9,919.4,920.4448152,103697,3029,95447366,46632,44.97,9.6,-5.65
2017-04-27,920,926.45,916,923.95,922.572092,126616,3355,116812388,41033,32.41,10.45,3.95
2017-04-26,933,934.7,910.4,914.05,917.3016816,265820,9858,243837133,110632,41.62,24.3,-18.95
2017-04-25,929.8,933,920.5,929,928.8596556,161916,4646,150397240,58626,36.21,12.5,-0.8
2017-04-24,918.8,928,913,926.05,919.5540647,197282,5498,181411465,76750,38.9,15,7.25
2017-04-21,934.2,934.2,921.3,923.7,925.9254414,138039,3457,127813822,58306,42.24,12.9,-10.5
2017-04-20,920,929.8,919.05,927.65,924.3715009,187122,6480,172970244,67404,36.02,10.75,7.65
2017-04-19,929.8,929.8,912,918.8,917.8176625,308768,8585,283392724,123095,39.87,17.8,-11
2017-04-18,925,934,919.55,922.4,926.564954,270730,7986,250848930,97481,36.01,14.45,-2.6
2017-04-17,932,932.35,921.9,924.8,926.9466778,280146,7932,259680404,99502,35.52,10.45,-7.2
2017-04-13,974,990.95,927,931.4,942.883846,1552568,46351,1463891287,449623,28.96,63.95,-42.6
2017-04-12,972,976.05,961.05,968.8,968.71444,212099,6185,205463364,75815,35.75,15,-3.2
2017-04-11,955,971.2,955,967.15,966.2278624,157718,5571,152391526,69259,43.91,16.2,12.15
2017-04-10,982,991,950,952.95,965.2012081,331766,11770,320220944,173341,52.25,41,-29.05
2017-04-07,1000,1000,979,981.25,986.3851728,214862,7715,211936691,96104,44.73,21,-18.75
2017-04-06,995.1,1005.8,992,999.15,1000.134142,89547,3164,89559012,27871,31.12,13.8,4.05
2017-04-05,1005,1006,991,995.4,997.5024009,175145,6067,174707558,81488,46.53,15,-9.6
2017-04-03,1027.1,1030.5,1006.55,1009.45,1011.331676,157467,5491,159251365,63991,40.64,23.95,-17.65
2017-03-31,1026,1028.8,1009.8,1020.8,1022.889774,316705,4969,323954306,26315,8.31,19,-5.2
2017-03-30,1034.2,1035.85,1020.1,1024.5,1027.41938,139022,4709,142833897,63292,45.53,15.75,-9.7
2017-03-29,1035,1040.5,1025.85,1031.35,1033.851664,341718,2349,353285723,127931,37.44,14.65,-3.65
2017-03-28,1026.25,1038.75,1026.25,1035.1,1035.093696,71188,2263,73686250,29987,42.12,12.5,8.85
2017-03-27,1033,1041.95,1024.3,1028.8,1034.648673,250667,6298,259352279,137379,54.81,17.65,-4.2
2017-03-24,1040.4,1043.95,1026,1031.8,1033.747082,138729,5340,143410699,69004,49.74,17.95,-8.6
2017-03-23,1028,1042.55,1026.55,1040.6,1037.726341,107188,3720,111231811,59190,55.22,16,12.6
2017-03-22,1020,1039,1020,1027.8,1029.325775,116068,4497,119471784,42984,37.03,19,7.8
2017-03-21,1021,1034.8,1018.9,1032,1027.5625,101168,3428,103956443,29134,28.8,15.9,11
2017-03-20,1029,1029,1015.9,1020.6,1019.963878,137062,4581,139798289,61308,44.73,13.1,-8.4
2017-03-17,1035,1042.5,1020.45,1040,1032.359169,111037,4936,114630065,42886,38.62,22.05,5
2017-03-16,1012,1032,1012,1028.5,1024.639364,103395,4234,105942587,47360,45.8,20,16.5
2017-03-15,1035,1035,1008,1012.1,1015.18614,111851,5505,113549585,39336,35.17,27,-22.9
2017-03-14,1032.5,1041.75,1023.65,1035,1034.334009,169244,5643,175054825,87866,51.92,18.1,2.5
2017-03-10,1011.7,1027.5,1011.7,1020.1,1020.473152,169675,4365,173148782,117882,69.48,15.8,8.4
2017-03-09,1007.25,1013,999,1011.6,1008.38044,92280,4437,93053347,30869,33.45,14,4.35
2017-03-08,1020,1020,1004.25,1007.25,1010.038728,112606,3843,113736421,44246,39.29,15.75,-12.75
2017-03-07,1024,1025.5,1015,1019.7,1019.870825,119466,5266,121839888,55684,46.61,10.5,-4.3
2017-03-06,1019.8,1035.9,1018,1033.85,1029.159707,155040,5552,159560921,53860,34.74,17.9,14.05
2017-03-03,1010.1,1034.25,1000.5,1031.15,1019.098402,186408,8606,189968095,66027,35.42,33.75,21.05
2017-03-02,1025,1027.9,1016.1,1020.65,1023.142136,96218,3676,98444690,26290,27.32,11.8,-4.35
2017-03-01,1014.6,1026.2,1011.8,1025,1023.545026,152690,6736,156285090,57880,37.91,14.4,10.4
2017-02-28,1011,1021.85,1009,1012.3,1015.108295,80872,3349,82093838,28908,35.75,12.85,1.3
2017-02-27,1005.5,1022.45,1005.5,1012.75,1017.119494,153815,7666,156448235,64491,41.93,16.95,7.25
2017-02-23,991,1019.9,991,1009.05,1009.903292,201473,7970,203468246,64010,31.77,28.9,18.05
2017-02-22,1012.7,1015,988.25,991.85,995.4248216,164123,7235,163372108,57989,35.33,26.75,-20.85
2017-02-21,1020,1024.8,1000.1,1012.95,1015.184975,263663,5381,267666716,62642,23.76,24.7,-7.05
2017-02-20,998.9,1028.1,993.5,1011.7,1004.807337,134042,4404,134686385,46850,34.95,34.6,12.8
2017-02-17,1011.9,1012.05,993.4,999.7,1001.111613,157562,5772,157737148,35300,22.4,18.65,-12.2
2017-02-16,992,1014.8,990,1011.9,1004.105652,374068,13770,375603793,174289,46.59,24.8,19.9
2017-02-15,982.15,998,969.9,982.35,982.0558728,294759,9185,289469807,99709,33.83,28.1,0.2
2017-02-14,982.55,988.5,972.7,987.3,979.3259006,503405,5234,492997555,389767,77.43,15.8,4.75
2017-02-13,975,985,963.1,983.5,977.6102255,473230,9927,462634487,253287,53.52,21.9,8.5
2017-02-10,945,971.8,944,968.05,965.6016973,1185031,10423,1144267945,834603,70.43,27.8,23.05
2017-02-09,936,949.9,936,948.1,944.444388,330675,7828,312304148,203916,61.67,13.9,12.1
2017-02-08,940,943.95,932.35,936.45,936.8501524,189339,6417,177382271,58869,31.09,11.6,-3.55
2017-02-07,934.9,949.4,929.05,944.75,940.1551923,254452,6701,239224369,92164,36.22,20.35,9.85
2017-02-06,939,941.65,931,934.45,935.6785433,206625,5051,193334579,108079,52.31,10.65,-4.55
2017-02-03,934,940.7,921.5,934.95,929.5020232,338325,8565,314473772,82890,24.5,19.2,0.95
2017-02-02,916,945.2,911,935.35,930.7411037,457353,10478,425677236,202259,44.22,34.2,19.35
2017-02-01,921.9,923.2,906,916.55,913.281326,334107,12496,305133684,97689,29.24,17.2,-5.35
2017-01-31,943.9,947,905,929.3,922.8279197,870855,23940,803649308,428687,49.23,42,-14.6
2017-01-30,938.7,951.9,929.65,948.35,942.5359019,492355,9028,464062264,326516,66.32,22.25,9.65
2017-01-27,935,948,926.4,942.15,939.6034983,319411,9202,300119693,149270,46.73,21.6,7.15
2017-01-25,948.75,950,935,936.65,940.3121889,222990,7921,209680215,114548,51.37,15,-12.1
2017-01-24,952.85,953,940.15,945.1,944.1284984,125628,4486,118608975,47025,37.43,12.85,-7.75
2017-01-23,947,957.5,939.5,951.75,952.8735307,177213,5621,168861577,65815,37.14,18,4.75
2017-01-20,953,955,946,948.8,948.9306712,221048,7143,209759227,137889,62.38,9,-4.2
2017-01-19,951,960.3,949.6,958.55,953.6532131,284633,6358,271441175,155807,54.74,10.7,7.55
