Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2018-02-08,3180,3188.5,3139,3152.4,3160.111745,9119,582,28817059,1705,18.7,49.5,-27.6
2018-02-07,3188,3193.95,3128.7,3137.3,3151.605638,9968,790,31415205,1905,19.11,65.25,-50.7
2018-02-06,3101,3165,3029.25,3138.2,3114.428371,21367,1508,66545991,3792,17.75,135.75,37.2
2018-02-05,3205,3239,3142.35,3177.8,3180.371599,20654,1627,65687395,4969,24.06,96.65,-27.2
2018-02-02,3413,3472.6,3172,3242.6,3311.486817,70848,5167,234612218,14165,19.99,300.6,-170.4
2018-02-01,3325,3418.25,3297.85,3409.5,3372.843399,35402,2712,119405402,13399,37.85,120.4,84.5
2018-01-31,3352,3379.15,3306.05,3338.8,3368.647668,56285,1089,189604334,46191,82.07,73.1,-13.2
2018-01-30,3367,3402.4,3344,3351.4,3370.968813,14878,1003,50153274,3654,24.56,58.4,-15.6
2018-01-29,3306.9,3378.2,3296.85,3362.1,3349.120585,11751,1024,39355516,3314,28.2,81.35,55.2
2018-01-25,3335.5,3337,3291,3303.2,3313.629152,19326,875,64039197,12382,64.07,46,-32.3
2018-01-24,3285,3349.3,3283.2,3335.6,3323.65582,16718,1233,55564878,4140,24.76,66.1,50.6
2018-01-23,3299,3322,3272.1,3294.3,3290.497033,10955,843,36047395,2897,26.44,49.9,-4.7
2018-01-22,3207,3281.2,3207,3272.1,3252.556031,10744,920,34945462,2010,18.71,74.2,65.1
2018-01-19,3227.9,3227.9,3173.35,3208.05,3193.473296,8407,700,26847530,3511,41.76,54.55,-19.85
2018-01-18,3219.75,3237.15,3187.8,3195.4,3215.046195,26843,1797,86301485,10568,39.37,49.35,-24.35
2018-01-17,3189,3212.9,3152.45,3184.9,3185.887261,9420,849,30011058,2295,24.36,60.45,-4.1
2018-01-16,3164,3200,3145,3160,3161.638204,10669,1125,33731518,3403,31.9,55,-4
2018-01-15,3175.1,3184.95,3155,3163.3,3168.045673,9590,966,30381558,3288,34.29,29.95,-11.8
2018-01-12,3205,3214.7,3154,3175.1,3176.654288,12091,858,38408927,2959,24.47,60.7,-29.9
2018-01-11,3328,3328,3185,3202,3208.197924,8382,631,26891115,1796,21.43,143,-126
2018-01-10,3238.55,3240.55,3203,3205.35,3215.859568,7598,790,24434101,2720,35.8,37.55,-33.2
2018-01-09,3276,3292.95,3231,3240.95,3247.088717,11407,1121,37039541,4228,37.06,61.95,-35.05
2018-01-08,3316,3316,3266.65,3275.35,3277.817271,7886,828,25848867,3630,46.03,49.35,-40.65
2018-01-05,3272.7,3292,3247,3277.55,3277.500626,12770,1292,41853683,8064,63.15,45,4.85
2018-01-04,3243,3273,3221,3262.75,3243.430562,8180,926,26531262,2340,28.61,52,19.75
2018-01-03,3299.65,3306.4,3240,3247.45,3261.40376,8458,644,27584953,2221,26.26,66.4,-52.2
2018-01-02,3314.85,3344.5,3285.25,3294.15,3310.781364,15926,1243,52727504,3409,21.41,59.25,-20.7
2018-01-01,3326.6,3348.05,3285,3293.4,3309.12291,8372,608,27703977,1549,18.5,63.05,-33.2
2017-12-29,3333,3333.6,3289.55,3323.2,3311.655224,10778,654,35693020,1601,14.85,44.05,-9.8
2017-12-28,3330,3339.75,3285,3301.45,3315.846798,15052,1088,49910126,2324,15.44,54.75,-28.55
2017-12-27,3363,3379.55,3321.65,3335.45,3352.8759,2016974,1002,6762663516,2006125,99.46,57.9,-27.55
2017-12-26,3345,3381,3316,3362.9,3354.106239,12519,975,41990056,1928,15.4,65,17.9
2017-12-22,3263.5,3359.5,3260,3326.45,3296.606507,9713,736,32019939,2058,21.19,99.5,62.95
2017-12-21,3300,3330,3265.45,3285.55,3293.85899,9978,674,32866125,2114,21.19,64.55,-14.45
2017-12-20,3320,3340.7,3274.5,3301.15,3309.528444,17332,1101,57360747,4842,27.94,66.2,-18.85
2017-12-19,3264.7,3330.7,3227.55,3319.9,3288.681187,14256,1045,46883439,3797,26.63,103.15,55.2
2017-12-18,3199,3242.55,3094.55,3227.4,3200.538403,28826,2698,92258720,7397,25.66,148,28.4
2017-12-15,3184,3259.9,3168.8,3205.3,3225.309681,17292,2410,55772055,4739,27.41,91.1,21.3
2017-12-14,3150,3172.4,3133,3151.4,3152.604312,10205,665,32172327,3990,39.1,39.4,1.4
2017-12-13,3171,3191.95,3140,3149.35,3165.164169,7273,643,23020239,1566,21.53,51.95,-21.65
2017-12-12,3211,3211,3156.1,3168.65,3175.692677,13969,1612,44361251,7675,54.94,54.9,-42.35
2017-12-11,3210,3235.6,3180,3211.9,3206.873223,5908,597,18946207,1979,33.5,55.6,1.9
2017-12-08,3222,3250,3204.25,3215.3,3218.31397,27681,1702,89086149,11989,43.31,45.75,-6.7
2017-12-07,3115,3209.4,3106.5,3195.85,3178.150077,17631,1237,56033964,3393,19.24,102.9,80.85
2017-12-06,3160,3160,3102.1,3108.6,3118.618203,11053,899,34470087,3141,28.42,57.9,-51.4
2017-12-05,3200.2,3200.2,3148.5,3160.85,3167.749892,9232,690,29244667,2797,30.3,51.7,-39.35
2017-12-04,3218.8,3249.95,3183.55,3199.95,3203.241298,8533,733,27333258,2517,29.5,66.4,-18.85
2017-12-01,3344,3344,3202.1,3212.65,3276.804304,27880,2521,91357304,6908,24.78,141.9,-131.35
2017-11-30,3313.75,3371.5,3290,3311.7,3333.84455,26182,1902,87286718,5801,22.16,81.5,-2.05
2017-11-29,3300,3329.4,3295,3315.5,3316.067732,14587,1013,48371480,1884,12.92,34.4,15.5
2017-11-28,3270,3308,3260.55,3292.6,3290.987972,8231,480,27088122,1968,23.91,47.45,22.6
2017-11-27,3302.7,3302.7,3260.55,3272.35,3272.413893,9343,580,30574163,2930,31.36,42.15,-30.35
2017-11-24,3301.1,3327.45,3284.05,3293.1,3299.323471,11525,982,38024703,3132,27.18,43.4,-8
2017-11-23,3313,3331.15,3246.05,3261.85,3273.647152,8199,562,26840633,2170,26.47,85.1,-51.15
2017-11-22,3306,3344.45,3302.55,3312.2,3328.903328,11358,756,37809684,2381,20.96,41.9,6.2
2017-11-21,3250,3300.55,3250,3292.95,3279.128836,7886,648,25859210,1814,23,50.55,42.95
2017-11-20,3214.8,3251.05,3202.65,3242.85,3237.262542,5641,450,18261398,1081,19.16,48.4,28.05
2017-11-17,3219.95,3238.05,3196.05,3212.05,3219.560636,6168,609,19858250,1885,30.56,42,-7.9
2017-11-16,3231.9,3245.35,3186.6,3209.6,3212.709864,6752,529,21692217,864,12.8,58.75,-22.3
2017-11-15,3266,3279.15,3206.5,3212.35,3236.461771,7285,556,23577624,815,11.19,72.65,-53.65
2017-11-14,3223,3280,3200.05,3266.4,3257.320111,10487,718,34159516,1872,17.85,79.95,43.4
2017-11-13,3248.3,3277,3200,3211.6,3243.266022,7864,589,25505044,1776,22.58,77,-36.7
2017-11-10,3198,3265,3180.55,3248.25,3237.329464,15161,999,49081152,3551,23.42,84.45,50.25
2017-11-09,3190.1,3215.5,3168,3199.95,3200.714075,8121,862,25992999,2555,31.46,47.5,9.85
2017-11-08,3167.1,3209.6,3161,3190.1,3188.217798,6731,519,21459894,1661,24.68,48.6,23
2017-11-07,3230,3232,3150,3163.25,3175.637069,9156,782,29076133,3252,35.52,82,-66.75
2017-11-06,3220,3245,3201.55,3212.35,3226.914548,8730,636,28170964,2882,33.01,43.45,-7.65
2017-11-03,3239.7,3255.45,3211,3223.1,3233.432432,6364,525,20577564,1995,31.35,44.45,-16.6
2017-11-02,3277,3277,3214.95,3238.5,3256.344421,7967,648,25943296,1785,22.4,62.05,-38.5
2017-11-01,3273,3292,3231.05,3240.5,3259.829334,12627,796,41161865,2724,21.57,60.95,-32.5
2017-10-31,3280,3295,3211,3260,3274.487816,6812,549,22305811,1196,17.56,84,-20
2017-10-30,3295,3322,3265.3,3274.75,3292.546547,9732,646,32043063,2021,20.77,56.7,-20.25
2017-10-27,3299,3337.4,3269.6,3289.6,3309.35865,14694,1076,48627716,3320,22.59,67.8,-9.4
2017-10-26,3230,3300,3218.05,3278.9,3264.788035,11233,928,36673364,3476,30.94,81.95,48.9
2017-10-25,3215.45,3250,3215.45,3233.5,3232.13822,7886,624,25488642,2165,27.45,34.55,18.05
2017-10-24,3235,3235,3196,3214.85,3214.344515,5515,469,17727110,1021,18.51,39,-20.15
2017-10-23,3184,3225,3162.15,3215.85,3184.010048,14132,990,44996430,3295,23.32,62.85,31.85
2017-10-19,3249,3249,3202,3215.2,3225.180582,4264,346,13752170,2444,57.32,47,-33.8
2017-10-18,3263,3264.25,3212.1,3231.85,3240.787175,14815,901,48012262,4170,28.15,52.15,-31.15
2017-10-17,3230,3310.2,3221,3263.7,3272.336737,46811,3496,153181355,4444,9.49,89.2,33.7
2017-10-16,3169,3232,3169,3221.8,3208.016713,14540,1110,46644563,3517,24.19,63,52.8
2017-10-13,3140,3177,3140,3164.7,3163.233974,8065,636,25511482,1545,19.16,37,24.7
2017-10-12,3152.1,3170,3122,3154.1,3145.305369,12182,836,38316110,3988,32.74,48,2
2017-10-11,3135,3214,3107.5,3142.25,3169.134122,18677,1337,59189918,4083,21.86,106.5,7.25
2017-10-10,3130,3138.75,3110,3134.9,3129.882799,11732,816,36719785,3950,33.67,28.75,4.9
2017-10-09,3145,3152,3120,3128.15,3136.282518,10548,827,33081508,3322,31.49,32,-16.85
2017-10-06,3154,3154,3135,3146.3,3143.245035,92803,443,291702569,87973,94.8,19,-7.7
2017-10-05,3187.95,3189.9,3121,3130.8,3152.842359,14533,1142,45820258,4705,32.37,68.9,-57.15
2017-10-04,3177,3207.25,3132,3169.75,3175.101693,14475,1029,45959597,2599,17.96,75.25,-7.25
2017-10-03,3171.6,3208.4,3150,3163.8,3185.496036,31407,2253,100046874,8165,26,58.4,-7.8
2017-09-29,3066,3137.95,3054.45,3108.15,3102.756817,16539,1187,51316495,2240,13.54,83.5,42.15
2017-09-28,3025,3055.4,3020.65,3034.1,3032.321538,8195,585,24849875,1317,16.07,34.75,9.1
2017-09-27,3066,3066,3007,3027.8,3033.158671,10443,857,31675276,1093,10.47,59,-38.2
2017-09-26,3038,3054.95,3020.65,3036.4,3050.684936,51945,702,158467829,43700,84.13,34.3,-1.6
2017-09-25,3050,3181,3004.8,3038.6,3028.681791,15251,1017,46190426,1962,12.86,176.2,-11.4
2017-09-22,3070,3080,3010,3039.4,3039.492146,9231,697,28057552,2024,21.93,70,-30.6
2017-09-21,3088.1,3135,3071.4,3078.1,3093.762106,16562,1282,51238888,2440,14.73,63.6,-10
2017-09-20,3115.6,3120.5,3077.3,3088.1,3095.845193,7125,590,22057897,1589,22.3,43.2,-27.5
2017-09-19,3145,3152.75,3110.1,3115.6,3128.794626,10420,789,32602040,2095,20.11,42.65,-29.4
2017-09-18,3036.8,3142.9,3036.8,3129.8,3107.500612,47384,2899,147245809,7608,16.06,106.1,93
2017-09-15,2918.95,3033.45,2904,3022.05,2985.343835,35834,2455,106976811,9728,27.15,129.45,103.1
2017-09-14,2954.9,2955,2916.7,2928.65,2932.826976,7288,703,21374443,1725,23.67,38.3,-26.25
2017-09-13,2930,2970,2922,2931.25,2943.240885,10889,854,32048950,1552,14.25,48,1.25
2017-09-12,2946.1,2950,2915.3,2933.4,2927.172118,7001,675,20493132,2263,32.32,34.7,-12.7
2017-09-11,2949,2949,2912.05,2930.3,2931.482986,10462,834,30669175,2737,26.16,36.95,-18.7
2017-09-08,2968,2983.55,2905.55,2913.85,2933.737645,17362,1072,50935553,3988,22.97,78,-54.15
2017-09-07,2927,2975,2905.25,2965.95,2939.608017,13771,1041,40481342,2499,18.15,69.75,38.95
2017-09-06,2936.8,2942,2905.55,2925.8,2927.075304,12018,943,35177591,3003,24.99,36.45,-11
2017-09-05,2910,2969.95,2908.5,2949.85,2951.632278,22294,2672,65803690,6684,29.98,61.45,39.85
2017-09-04,2925,2934.85,2893.6,2913.4,2911.747519,27004,1648,78628830,7945,29.42,41.25,-11.6
2017-09-01,2830,2937.2,2830,2918.65,2898.018671,46008,3544,133332043,11054,24.03,107.2,88.65
2017-08-31,2752,2820.95,2734.15,2808.45,2789.230884,17407,1330,48552142,,,86.8,56.45
2017-08-30,2743,2765,2741,2746.95,2751.638861,6042,563,16625402,2626,43.46,24,3.95
2017-08-29,2740,2753,2717,2732.25,2732.439325,7466,622,20400392,2253,30.18,36,-7.75
2017-08-28,2743,2754.45,2701,2739.55,2731.142894,11694,884,31937985,2645,22.62,53.45,-3.45
2017-08-24,2749.65,2750.05,2717,2734.45,2732.342631,10253,874,28014709,3271,31.9,33.05,-15.2
2017-08-23,2755,2767,2740,2760.5,2755.841169,3318,339,9143881,820,24.71,27,5.5
2017-08-22,2771,2781.5,2731,2740.5,2755.372402,6015,454,16573565,2247,37.36,50.5,-30.5
2017-08-21,2802,2820.5,2760,2770.6,2785.383732,9147,650,25477905,1742,19.04,60.5,-31.4
2017-08-18,2820.7,2822.4,2795,2815.7,2808.263137,5138,556,14428856,1473,28.67,27.4,-5
2017-08-17,2868,2868,2812.65,2820.7,2829.186264,4805,671,13594240,1374,28.6,55.35,-47.3
2017-08-16,2841,2858.7,2815.1,2850.55,2844.631873,6093,522,17332342,1483,24.34,43.6,9.55
2017-08-14,2828,2842,2788.3,2833.4,2818.063402,9842,996,27735380,2989,30.37,53.7,5.4
2017-08-11,2790,2799.8,2755.15,2788.5,2775.460695,58924,885,163541246,47541,80.68,44.65,-1.5
2017-08-10,2833.05,2835,2761.85,2794.8,2799.324477,157962,2140,442186893,136946,86.7,73.15,-38.25
2017-08-09,2913.1,2929.45,2811,2833.05,2859.27877,18474,1367,52822316,3755,20.33,118.45,-80.05
2017-08-08,2900,2988.45,2879.85,2913.8,2942.427722,81532,6453,239902017,11799,14.47,108.6,13.8
2017-08-07,2899.95,2901,2870,2890,2889.201346,8915,668,25757230,3529,39.58,31,-9.95
2017-08-04,2855,2898,2810.5,2873.7,2835.695299,63902,1515,181206601,47034,73.6,87.5,18.7
2017-08-03,2809.5,2839.3,2801.5,2834.75,2824.230084,8084,842,22831076,4035,49.91,37.8,25.25
2017-08-02,2810,2815.9,2789,2802.05,2799.008901,12807,1160,35846907,4740,37.01,26.9,-7.95
2017-08-01,2810.65,2828,2802,2823,2816.161725,6981,592,19659625,2430,34.81,26,12.35
2017-07-31,2834.4,2835,2788.5,2807.6,2805.861736,11912,814,33423425,3210,26.95,46.5,-26.8
2017-07-28,2829,2835,2805.05,2822.75,2819.595518,12092,917,34094549,5057,41.82,29.95,-6.25
2017-07-27,2841.9,2867.45,2833,2846.4,2850.885275,12761,928,36380147,5887,46.13,34.45,4.5
2017-07-26,2844.95,2848,2827,2838.05,2836.682554,41018,1077,116355045,33947,82.76,21,-6.9
2017-07-25,2825.1,2860.65,2817,2844.95,2845.774852,11961,1219,34038313,3689,30.84,43.65,19.85
2017-07-24,2815,2835,2803.55,2826.85,2821.146948,13549,1277,38223720,4567,33.71,31.45,11.85
2017-07-21,2824.9,2838,2806.8,2815,2819.539655,25394,2214,71599390,11227,44.21,31.2,-9.9
2017-07-20,2817.1,2855,2803.2,2818.65,2828.042543,41534,3161,117459919,3573,8.6,51.8,1.55
2017-07-19,2832.6,2832.95,2802,2824.75,2816.610001,12359,999,34810483,3772,30.52,30.95,-7.85
2017-07-18,2811,2843.05,2811,2824.05,2827.540199,15100,976,42695857,4399,29.13,32.05,13.05
2017-07-17,2809,2825.5,2801,2811.95,2811.858143,10426,761,29316433,3578,34.32,24.5,2.95
2017-07-14,2795,2814.1,2772,2811.3,2792.932003,64738,1035,180808832,53162,82.12,42.1,16.3
2017-07-13,2798.55,2805,2778.45,2790.5,2790.926191,15093,1152,42123449,5388,35.7,26.55,-8.05
2017-07-12,2800,2815,2776.5,2786,2791.744292,18877,1238,52699757,5327,28.22,38.5,-14
2017-07-11,2730,2800,2726,2793.4,2775.464064,34659,2291,96194809,12865,37.12,74,63.4
2017-07-10,2708,2736,2695.5,2729.5,2723.113617,86140,9244,234569007,58110,67.46,40.5,21.5
2017-07-07,2725.05,2730.2,2695,2707.95,2701.254014,100963,2692,272726709,81145,80.37,35.2,-17.1
2017-07-06,2747,2747,2725.05,2729.6,2731.259252,26237,1424,71660049,17116,65.24,21.95,-17.4
2017-07-05,2771.25,2815,2755.45,2771.8,2765.475332,134630,1415,372315944,121259,90.07,59.55,0.55
2017-07-04,2790.7,2790.7,2759,2771.25,2769.700384,20049,1460,55529723,7939,39.6,31.7,-19.45
2017-07-03,2775,2802,2752,2790.7,2774.155984,22169,1345,61500264,7742,34.92,50,15.7
2017-06-30,2802.9,2802.9,2768,2790.5,2783.045166,26303,2197,73202437,14523,55.21,34.9,-12.4
2017-06-29,2779.1,2812,2779,2802.9,2799.918424,8961,705,25090069,3294,36.76,33,23.8
2017-06-28,2780,2800.35,2772,2781.4,2780.894589,9942,649,27647654,2617,26.32,28.35,1.4
2017-06-27,2824.65,2831,2765,2779.2,2782.495564,14428,996,40145846,5335,36.98,66,-45.45
2017-06-23,2841.65,2850,2810.65,2824.6,2827.434699,18093,897,51156776,9409,52,39.35,-17.05
2017-06-22,2820,2850,2809.05,2840.45,2838.978547,15569,911,44200057,5345,34.33,40.95,20.45
2017-06-21,2816.45,2828.05,2791.35,2821.1,2811.412918,6735,499,18934866,1528,22.69,36.7,4.65
2017-06-20,2815,2822.4,2808.5,2816.45,2816.498231,6782,735,19101491,2435,35.9,13.9,1.45
2017-06-19,2848,2889.5,2814.6,2834.5,2849.672605,28403,2094,80939251,7600,26.76,74.9,-13.5
2017-06-16,2826.65,2826.65,2801,2808.95,2813.332508,6060,463,17048795,2067,34.11,25.65,-17.7
2017-06-15,2831,2847,2803.05,2815.45,2813.918756,22340,1442,62862945,8536,38.21,43.95,-15.55
2017-06-14,2828,2837.7,2812.5,2831.1,2826.398893,14628,565,41344563,3746,25.61,25.2,3.1
2017-06-13,2832.65,2857.05,2821.55,2828.1,2840.330711,3940,343,11190903,1108,28.12,35.5,-4.55
2017-06-12,2866.1,2870,2818.35,2826.9,2839.33802,16499,2074,46846238,5167,31.32,51.65,-39.2
2017-06-09,2870.25,2873.05,2838,2866.1,2860.931964,9686,592,27710987,1722,17.78,35.05,-4.15
2017-06-08,2873.35,2895.05,2863.35,2869.25,2874.025599,9063,605,26047294,3090,34.09,31.7,-4.1
2017-06-07,2864.65,2895,2860.05,2873.4,2878.46525,12892,908,37109174,2231,17.31,34.95,8.75
